contour_0
1497,1756
1472,1731
1471,1731
1466,1726
1465,1726
1458,1720
1457,1720
1453,1716
1452,1716
1450,1713
1448,1713
1447,1712
1446,1712
1442,1708
1441,1708
1437,1705
1436,1705
1435,1703
1432,1703
1428,1700
1427,1700
1426,1698
1425,1698
1423,1697
1421,1697
1420,1696
1418,1696
1417,1695
1416,1695
1412,1691
1410,1691
1408,1690
1406,1690
1405,1688
1403,1688
1402,1687
1401,1687
1400,1686
1397,1686
1396,1685
1395,1685
1393,1683
1392,1683
1391,1682
1390,1682
1388,1681
1385,1681
1383,1680
1382,1680
1381,1678
1378,1678
1377,1677
1373,1677
1372,1676
1370,1676
1367,1673
1362,1673
1361,1672
1356,1672
1355,1671
1353,1671
1352,1670
1343,1670
1342,1668
1337,1668
1336,1667
1332,1667
1331,1666
1325,1666
1323,1665
1281,1665
1280,1663
contour_6
1196,1778
1195,1780
1187,1780
1186,1781
1176,1781
1175,1782
1166,1782
1165,1783
1162,1783
1161,1785
1158,1785
1157,1786
1153,1786
1152,1787
1147,1787
1146,1788
1145,1788
1143,1790
1142,1790
1141,1791
1137,1791
1136,1792
1135,1792
1133,1793
1132,1793
1131,1795
1128,1795
1127,1796
1125,1796
1123,1797
1122,1797
1121,1798
1120,1798
1118,1800
1117,1800
1116,1801
1115,1801
1113,1802
1112,1802
1111,1803
1110,1803
1108,1805
1107,1805
1106,1806
1105,1806
1103,1807
1102,1807
1100,1810
1098,1810
1097,1811
1096,1811
1095,1812
1093,1812
1090,1816
1088,1816
1086,1818
1085,1818
1080,1823
1078,1823
1051,1851
1051,1852
1048,1855
1048,1856
1043,1861
1043,1862
1042,1863
1042,1865
1040,1867
1040,1868
1038,1870
1038,1871
1037,1872
1037,1873
1035,1876
1035,1877
1033,1878
1033,1881
1032,1882
1032,1883
1031,1885
1031,1886
1030,1887
1030,1891
1028,1892
1028,1895
1027,1896
1027,1912
1026,1913
1026,1921
1025,1922
1025,1937
1023,1938
1023,2212
1025,2213
